codec,binary,orig_bytes,packed_bytes,comp_time_s,decomp_time_s,ratio_pct,comp_mib_s,decomp_mib_s,source_file
lzsa2,/usr/bin/htop[0m,317320,131062.0,1.456479499,0.0015465,41.0,0.207774,195.679922,speed_lzsa_5.txt
lzsa2,/usr/bin/nano[0m,287480,129403.0,0.855935694,0.001770857,45.0,0.320306,154.818825,speed_lzsa_5.txt
lzsa2,/usr/bin/w3m[0m,1630888,987943.0,2.415310577,0.006972499,60.0,0.643948,223.067081,speed_lzsa_5.txt
lzsa2,/usr/bin/fio[0m,1795000,383611.0,7.628543272,0.007072406,21.0,0.224399,242.045634,speed_lzsa_5.txt
lzsa2,/usr/bin/bash[0m,1265648,565224.0,2.217465194,0.007639062,44.0,0.544321,158.005655,speed_lzsa_5.txt
lzsa2,/usr/bin/rsync[0m,514440,242297.0,1.709479748,0.002944732,47.0,0.286992,166.605314,speed_lzsa_5.txt
lzsa2,/usr/bin/grep[0m,203152,92899.0,0.604807046,0.001324159,45.0,0.320333,146.311734,speed_lzsa_5.txt
lzsa2,/usr/bin/putty[0m,1354680,509044.0,2.971338891,0.007867431,37.0,0.434794,164.211545,speed_lzsa_5.txt
lzsa2,/usr/bin/grep[0m,203152,92899.0,0.604585145,0.001379806,45.0,0.320451,140.411043,speed_lzsa_5.txt
lzsa2,/usr/bin/wget[0m,470384,213182.0,0.757401465,0.002651391,45.0,0.592279,169.191567,speed_lzsa_5.txt
lzsa2,/usr/bin/cat[0m,44016,22209.0,0.752833292,0.000220344,50.0,0.055757,190.502123,speed_lzsa_5.txt
lzsa2,/usr/bin/wget[0m,470384,213182.0,0.757369094,0.003076674,45.0,0.592304,145.804527,speed_lzsa_5.txt
lzsa2,/usr/bin/scalar[0m,2199656,1004203.0,3.281548603,0.013520063,45.0,0.639257,155.15867,speed_lzsa_5.txt
lzsa2,/usr/bin/lshw[0m,903656,301402.0,1.869552974,0.004623083,33.0,0.460962,186.410886,speed_lzsa_5.txt
lzsa2,/usr/bin/strace[0m,2034104,580578.0,2.869758345,0.010160932,28.0,0.67597,190.91477,speed_lzsa_5.txt
lzsa2,/usr/bin/w3m[0m,1630888,987943.0,2.416589855,0.006980365,60.0,0.643607,222.815712,speed_lzsa_5.txt
lzsa2,/usr/bin/htop[0m,317320,131062.0,1.406220894,0.001935447,41.0,0.2152,156.356128,speed_lzsa_5.txt
lzsa2,/usr/bin/lshw[0m,903656,301402.0,1.863870849,0.004649188,33.0,0.462367,185.364196,speed_lzsa_5.txt
lzsa2,/usr/bin/nasm[0m,1923760,383022.0,4.366969072,0.006559396,19.0,0.420117,279.696484,speed_lzsa_5.txt
lzsa2,/usr/bin/bash[0m,1265648,565224.0,2.269300111,0.007944959,44.0,0.531888,151.922118,speed_lzsa_5.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008819874,0.000563495,75.0,16.364406,256.137144,speed_nz1_1.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061560718,0.004277245,68.0,20.986158,302.045592,speed_nz1_1.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008283421,0.000792986,75.0,17.424201,182.010779,speed_nz1_1.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.010851213,0.00087486,52.0,22.23521,275.791555,speed_nz1_1.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014933778,0.00094709,78.0,18.358515,289.478296,speed_nz1_1.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.089267865,0.00518722,55.0,21.73091,373.971414,speed_nz1_1.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109340094,0.008320922,79.0,19.185597,252.106076,speed_nz1_1.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.01082901,0.000735029,52.0,22.280799,328.257796,speed_nz1_1.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.026863758,0.002013333,81.0,18.26282,243.67951,speed_nz1_1.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.005053105,0.000332259,63.0,16.73189,254.464137,speed_nz1_1.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.003116391,0.000177619,72.0,13.469426,236.326068,speed_nz1_1.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.005104808,0.000308748,63.0,16.562425,273.841449,speed_nz1_1.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109141147,0.008247364,79.0,19.220569,254.354603,speed_nz1_1.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017210046,0.001141353,71.0,17.583857,265.140583,speed_nz1_1.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.015276514,0.001010374,78.0,17.946633,271.347045,speed_nz1_1.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.073087455,0.00562671,86.0,21.280464,276.419968,speed_nz1_1.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.069599701,0.005563453,77.0,17.342244,216.95429,speed_nz1_1.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.02657209,0.002784695,81.0,18.463282,176.180156,speed_nz1_1.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011247179,0.001034488,76.0,17.225652,187.281051,speed_nz1_1.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061462944,0.004166672,68.0,21.019543,310.061123,speed_nz1_1.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011159992,0.000511417,76.0,17.360227,378.8298,speed_nz1_1.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.025023956,0.001573073,78.0,17.926542,285.169855,speed_nz1_1.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.0031731,0.000112268,72.0,13.228703,373.891046,speed_nz1_1.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.026030712,0.001845289,78.0,17.23322,243.101758,speed_nz1_1.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109819244,0.007814015,79.0,19.101888,268.46058,speed_nz1_1.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.03866589,0.002615936,61.0,22.288197,329.439634,speed_nz1_1.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.089936155,0.005395577,55.0,21.569434,359.530037,speed_nz1_1.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.077122708,0.005495662,86.0,20.167017,283.0114,speed_nz1_1.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017121057,0.001419016,71.0,17.675252,213.259751,speed_nz1_1.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038570481,0.002890386,61.0,22.34333,298.158446,speed_nz1_1.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.069379393,0.005522497,77.0,17.397312,218.563269,speed_nz1_1.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.00890031,0.000640674,75.0,16.216513,225.2815,speed_nz1_2.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061630531,0.004015525,68.0,20.962386,321.732027,speed_nz1_2.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008620731,0.000633483,75.0,16.742431,227.838789,speed_nz1_2.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.01084714,0.000629727,52.0,22.243559,383.14857,speed_nz1_2.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014777463,0.001025063,78.0,18.55271,267.458683,speed_nz1_2.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.089303753,0.005597986,55.0,21.722177,346.530341,speed_nz1_2.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.113816308,0.007921044,79.0,18.431058,264.833145,speed_nz1_2.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.016890655,0.000883026,52.0,14.284762,273.241105,speed_nz1_2.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.026675041,0.002008933,81.0,18.392024,244.213221,speed_nz1_2.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.005116774,0.00029016,63.0,16.523692,291.384063,speed_nz1_2.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.00509727,0.000881281,63.0,16.586918,95.937618,speed_nz1_2.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109916737,0.010267843,79.0,19.084946,204.303377,speed_nz1_2.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017132496,0.001784059,71.0,17.66345,169.623874,speed_nz1_2.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014664016,0.001068557,78.0,18.696242,256.57218,speed_nz1_2.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.074101111,0.005428539,86.0,20.989361,286.51079,speed_nz1_2.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.068812274,0.00561678,77.0,17.540693,214.894476,speed_nz1_2.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.026704883,0.003256625,81.0,18.371471,150.649215,speed_nz1_2.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011139953,0.000984133,76.0,17.391455,196.863635,speed_nz1_2.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.062073713,0.004582159,68.0,20.812723,281.946348,speed_nz1_2.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011985649,0.000898208,76.0,16.164331,215.696141,speed_nz1_2.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.022543965,0.001680442,78.0,19.898584,266.949409,speed_nz1_2.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.003114092,0.000271595,72.0,13.47937,154.553655,speed_nz1_2.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.022587888,0.001627207,78.0,19.859891,275.682811,speed_nz1_2.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.121937283,0.008447301,79.0,17.203557,248.334349,speed_nz1_2.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038300209,0.002886479,61.0,22.500999,298.562019,speed_nz1_2.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.090916317,0.00552022,55.0,21.336895,351.412081,speed_nz1_2.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.073325797,0.005406316,86.0,21.211293,287.68851,speed_nz1_2.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017207837,0.001331884,71.0,17.586114,227.211228,speed_nz1_2.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038383937,0.002719143,61.0,22.451917,316.935519,speed_nz1_2.txt
nz1,/usr/bin/nasm[0m,1923760,723935.0,0.079269585,0.0039713,37.0,23.144311,461.974668,speed_nz1_2.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.068811636,0.005261748,77.0,17.540856,229.3943,speed_nz1_2.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008303333,0.000701573,75.0,17.382417,205.726275,speed_nz1_3.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008362287,0.000608033,75.0,17.259871,237.375274,speed_nz1_3.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.01087919,0.000832872,52.0,22.178029,289.695175,speed_nz1_3.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014833019,0.000971365,78.0,18.483223,282.244058,speed_nz1_3.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.089586481,0.005433051,55.0,21.653624,357.050209,speed_nz1_3.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.11139021,0.008173873,79.0,18.832489,256.641496,speed_nz1_3.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.010988761,0.000705059,52.0,21.956888,342.211077,speed_nz1_3.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.02692315,0.002222964,81.0,18.222533,220.69993,speed_nz1_3.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.0050442,0.00055786,63.0,16.761428,151.557738,speed_nz1_3.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.003154671,0.000250462,72.0,13.305983,167.594285,speed_nz1_3.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.005094796,0.000261073,63.0,16.594972,323.848119,speed_nz1_3.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.11032343,0.008322508,79.0,19.014591,252.058033,speed_nz1_3.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017299259,0.001961586,71.0,17.493177,154.272614,speed_nz1_3.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.015068568,0.001224291,78.0,18.194296,223.935322,speed_nz1_3.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.07341193,0.004672929,86.0,21.186406,332.839424,speed_nz1_3.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.068947697,0.005512456,77.0,17.50624,218.961384,speed_nz1_3.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.02680775,0.001862184,81.0,18.300976,263.45839,speed_nz1_3.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011165583,0.000943754,76.0,17.351534,205.286547,speed_nz1_3.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061646226,0.004527209,68.0,20.957049,285.368535,speed_nz1_3.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011793954,0.000997795,76.0,16.42706,194.16814,speed_nz1_3.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.022822751,0.002061894,78.0,19.655518,217.56356,speed_nz1_3.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.003130717,0.000322904,72.0,13.407791,129.995292,speed_nz1_3.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.022948909,0.002548584,78.0,19.547465,176.016564,speed_nz1_3.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109700724,0.008264511,79.0,19.122526,253.826874,speed_nz1_3.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038395905,0.002848872,61.0,22.444919,302.503236,speed_nz1_3.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.091545119,0.0053218,55.0,21.190337,364.514262,speed_nz1_3.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.074682241,0.005625862,86.0,20.826035,276.461633,speed_nz1_3.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017333528,0.001378048,71.0,17.458592,219.599752,speed_nz1_3.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038330303,0.002949598,61.0,22.483333,292.173035,speed_nz1_3.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.069228699,0.005716877,77.0,17.435182,211.131881,speed_nz1_3.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008421853,0.000657074,75.0,17.137796,219.658668,speed_nz1_4.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061352359,0.004175695,68.0,21.057429,309.391131,speed_nz1_4.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008346241,0.000594541,75.0,17.293054,242.762063,speed_nz1_4.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.010937319,0.000840723,52.0,22.060159,286.989888,speed_nz1_4.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014764327,0.001042619,78.0,18.569217,262.955115,speed_nz1_4.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.089527529,0.005443518,55.0,21.667882,356.36366,speed_nz1_4.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.110437341,0.008436534,79.0,18.994979,248.651282,speed_nz1_4.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.011723691,0.000822837,52.0,20.580463,293.228184,speed_nz1_4.txt
nz1,/usr/bin/nasm[0m,1923760,723935.0,0.07900931,0.005577918,37.0,23.220554,328.911253,speed_nz1_4.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.026576211,0.001846049,81.0,18.460419,265.761093,speed_nz1_4.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.005122158,0.000465427,63.0,16.506324,181.656844,speed_nz1_4.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.003127439,0.000413008,72.0,13.421844,101.634835,speed_nz1_4.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.005082101,0.000548026,63.0,16.636426,154.277351,speed_nz1_4.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.112778568,0.008190712,79.0,18.600652,256.113876,speed_nz1_4.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017165957,0.001243324,71.0,17.62902,243.395124,speed_nz1_4.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014943136,0.000800245,78.0,18.347018,342.597579,speed_nz1_4.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.073340943,0.005502083,86.0,21.206913,282.681122,speed_nz1_4.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.068724576,0.005204516,77.0,17.563076,231.916858,speed_nz1_4.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.026658577,0.002128173,81.0,18.403382,230.53013,speed_nz1_4.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.01117967,0.00103092,76.0,17.32967,187.929228,speed_nz1_4.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061531276,0.00445494,68.0,20.9962,289.997845,speed_nz1_4.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011724669,0.000901686,76.0,16.524133,214.864154,speed_nz1_4.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.0224711,0.001667915,78.0,19.963108,268.954353,speed_nz1_4.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.003119576,0.000126123,72.0,13.455674,332.817963,speed_nz1_4.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.022655166,0.001536768,78.0,19.800914,291.90678,speed_nz1_4.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109354607,0.008276645,79.0,19.18305,253.454751,speed_nz1_4.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038289374,0.002965956,61.0,22.507367,290.561626,speed_nz1_4.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.107179916,0.0056027,55.0,18.099211,346.238777,speed_nz1_4.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.073442452,0.005435855,86.0,21.177601,286.125181,speed_nz1_4.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017200103,0.002130502,71.0,17.594022,142.041171,speed_nz1_4.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038260518,0.00278506,61.0,22.524342,309.434267,speed_nz1_4.txt
nz1,/usr/bin/nasm[0m,1923760,723935.0,0.079259109,0.003967189,37.0,23.14737,462.453389,speed_nz1_4.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.072302558,0.005564205,77.0,16.693946,216.924969,speed_nz1_4.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008329719,0.000687424,75.0,17.327355,209.960664,speed_nz1_5.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061435948,0.004377022,68.0,21.028779,295.160271,speed_nz1_5.txt
nz1,/usr/bin/ls[0m,151344,114357.0,0.008309053,0.000687273,75.0,17.370451,210.006794,speed_nz1_5.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014745519,0.001064906,78.0,18.592902,257.451831,speed_nz1_5.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.089464735,0.005191348,55.0,21.683091,373.674043,speed_nz1_5.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.110098484,0.00841262,79.0,19.053441,249.358107,speed_nz1_5.txt
nz1,/usr/bin/lsusb[0m,253000,132931.0,0.0108269,0.000766824,52.0,22.285141,314.647168,speed_nz1_5.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.026696156,0.002039903,81.0,18.377477,240.505553,speed_nz1_5.txt
nz1,/usr/bin/cat[0m,44016,31773.0,0.003165667,0.000149228,72.0,13.259764,281.287693,speed_nz1_5.txt
nz1,/usr/bin/dmesg[0m,88656,55964.0,0.005113385,0.000334794,63.0,16.534643,252.537381,speed_nz1_5.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109476161,0.00826985,79.0,19.161751,253.663004,speed_nz1_5.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.017141512,0.001394477,71.0,17.65416,217.012543,speed_nz1_5.txt
nz1,/usr/bin/nano[0m,287480,226572.0,0.014731365,0.000878057,78.0,18.610766,312.237132,speed_nz1_5.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.073282218,0.006399216,86.0,21.223907,243.050867,speed_nz1_5.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.069123631,0.005421515,77.0,17.461683,222.634263,speed_nz1_5.txt
nz1,/usr/bin/rsync[0m,514440,418432.0,0.026701583,0.002000536,81.0,18.373742,245.238276,speed_nz1_5.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011114939,0.001059289,76.0,17.430594,182.896263,speed_nz1_5.txt
nz1,/usr/bin/putty[0m,1354680,924696.0,0.061385113,0.004484849,68.0,21.046194,288.063879,speed_nz1_5.txt
nz1,/usr/bin/grep[0m,203152,154452.0,0.011185414,0.000926955,76.0,17.320771,209.006909,speed_nz1_5.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.02260909,0.001717445,78.0,19.841267,261.197884,speed_nz1_5.txt
nz1,/usr/bin/wget[0m,470384,369648.0,0.022937764,0.001213341,78.0,19.556962,369.717169,speed_nz1_5.txt
nz1,/usr/bin/scalar[0m,2199656,1757017.0,0.109562738,0.008301205,79.0,19.146609,252.704878,speed_nz1_5.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038246919,0.002847943,61.0,22.53235,302.601913,speed_nz1_5.txt
nz1,/usr/bin/strace[0m,2034104,1135518.0,0.088934501,0.00539612,55.0,21.812367,359.493858,speed_nz1_5.txt
nz1,/usr/bin/w3m[0m,1630888,1412438.0,0.07380004,0.005487285,86.0,21.074988,283.443451,speed_nz1_5.txt
nz1,/usr/bin/htop[0m,317320,226454.0,0.01714967,0.001294809,71.0,17.645762,233.717096,speed_nz1_5.txt
nz1,/usr/bin/lshw[0m,903656,552314.0,0.038512739,0.003095623,61.0,22.376829,278.390811,speed_nz1_5.txt
nz1,/usr/bin/nasm[0m,1923760,723935.0,0.07963337,0.00440551,37.0,23.038582,416.442137,speed_nz1_5.txt
nz1,/usr/bin/bash[0m,1265648,985577.0,0.069687654,0.005799043,77.0,17.320356,208.140377,speed_nz1_5.txt
pp,/usr/bin/ls[0m,151344,76177.0,0.017259815,0.001120985,50.0,8.362314,128.754622,speed_pp_1.txt
pp,/usr/bin/putty[0m,1354680,646881.0,0.157453053,0.008902785,47.0,8.205131,145.114478,speed_pp_1.txt
pp,/usr/bin/ls[0m,151344,76177.0,0.01342606,0.001424995,50.0,10.750138,101.285969,speed_pp_1.txt
pp,/usr/bin/lsusb[0m,253000,88741.0,0.015638948,0.001357644,35.0,15.428083,177.718901,speed_pp_1.txt
pp,/usr/bin/nano[0m,287480,145977.0,0.021366214,0.002163163,50.0,12.831566,126.741258,speed_pp_1.txt
pp,/usr/bin/strace[0m,2034104,768489.0,0.117114439,0.010539749,37.0,16.563901,184.052959,speed_pp_1.txt
pp,/usr/bin/scalar[0m,2199656,1193369.0,0.162591841,0.017535574,54.0,12.901969,119.628533,speed_pp_1.txt
pp,/usr/bin/lsusb[0m,253000,88741.0,0.015826723,0.001961406,35.0,15.245038,123.013287,speed_pp_1.txt
pp,/usr/bin/rsync[0m,514440,276001.0,0.033423463,0.003833063,53.0,14.67855,127.993721,speed_pp_1.txt
pp,/usr/bin/dmesg[0m,88656,38986.0,0.010069948,0.000600571,43.0,8.396071,140.779358,speed_pp_1.txt
pp,/usr/bin/cat[0m,44016,22362.0,0.005775374,0.000432902,50.0,7.2681,96.964208,speed_pp_1.txt
pp,/usr/bin/dmesg[0m,88656,38986.0,0.010071568,0.000660296,43.0,8.39472,128.045603,speed_pp_1.txt
pp,/usr/bin/scalar[0m,2199656,1193369.0,0.136347528,0.016911705,54.0,15.385354,124.041603,speed_pp_1.txt
pp,/usr/bin/htop[0m,317320,149321.0,0.022735255,0.001994081,47.0,13.310561,151.758629,speed_pp_1.txt
pp,/usr/bin/nano[0m,287480,145977.0,0.021268438,0.002134176,50.0,12.890556,128.462694,speed_pp_1.txt
pp,/usr/bin/w3m[0m,1630888,1098217.0,0.074416116,0.010313325,67.0,20.900513,150.808298,speed_pp_1.txt
pp,/usr/bin/bash[0m,1265648,657337.0,0.086938422,0.009645348,51.0,13.883562,125.1396,speed_pp_1.txt
pp,/usr/bin/rsync[0m,514440,276001.0,0.033537229,0.003868342,53.0,14.628757,126.826428,speed_pp_1.txt
pp,/usr/bin/grep[0m,203152,101625.0,0.01563228,0.001621653,50.0,12.393585,119.470688,speed_pp_1.txt
pp,/usr/bin/putty[0m,1354680,646881.0,0.157082676,0.010052018,47.0,8.224477,128.523745,speed_pp_1.txt
pp,/usr/bin/grep[0m,203152,101625.0,0.015522501,0.001578508,50.0,12.481236,122.736153,speed_pp_1.txt
pp,/usr/bin/wget[0m,470384,240337.0,0.034540462,0.003291248,51.0,12.987463,136.298753,speed_pp_1.txt
pp,/usr/bin/cat[0m,44016,22362.0,0.005756119,0.000353989,50.0,7.292413,118.579955,speed_pp_1.txt
pp,/usr/bin/wget[0m,470384,240337.0,0.034423932,0.003257793,51.0,13.031428,137.698435,speed_pp_1.txt
pp,/usr/bin/scalar[0m,2199656,1193369.0,0.135173804,0.016967746,54.0,15.518946,123.631919,speed_pp_1.txt
pp,/usr/bin/lshw[0m,903656,373113.0,0.052284356,0.005859766,41.0,16.482807,147.069524,speed_pp_1.txt
pp,/usr/bin/strace[0m,2034104,768489.0,0.117047211,0.010665149,37.0,16.573414,181.888879,speed_pp_1.txt
pp,/usr/bin/w3m[0m,1630888,1098217.0,0.081517503,0.010384683,67.0,19.079767,149.772024,speed_pp_1.txt
pp,/usr/bin/htop[0m,317320,149321.0,0.022202899,0.002262213,47.0,13.629706,133.771223,speed_pp_1.txt
pp,/usr/bin/lshw[0m,903656,373113.0,0.053193793,0.005815383,41.0,16.201006,148.191959,speed_pp_1.txt
pp,/usr/bin/bash[0m,1265648,657337.0,0.087623233,0.009344868,51.0,13.775056,129.163408,speed_pp_1.txt
pp,/usr/bin/ls[0m,151344,76177.0,0.013149203,0.001057546,50.0,10.976482,136.478224,speed_pp_2.txt
pp,/usr/bin/putty[0m,1354680,646881.0,0.156975695,0.009298126,47.0,8.230083,138.944449,speed_pp_2.txt
pp,/usr/bin/ls[0m,151344,76177.0,0.013196435,0.0011365,50.0,10.937196,126.99692,speed_pp_2.txt
pp,/usr/bin/lsusb[0m,253000,88741.0,0.015707519,0.001322725,35.0,15.360732,182.410553,speed_pp_2.txt
pp,/usr/bin/nano[0m,287480,145977.0,0.021203288,0.002268448,50.0,12.930164,120.858842,speed_pp_2.txt
pp,/usr/bin/strace[0m,2034104,768489.0,0.117209518,0.010682895,37.0,16.550464,181.586732,speed_pp_2.txt
pp,/usr/bin/scalar[0m,2199656,1193369.0,0.134908029,0.016850368,54.0,15.549519,124.493126,speed_pp_2.txt
pp,/usr/bin/lsusb[0m,253000,88741.0,0.015487652,0.001252661,35.0,15.578797,192.613165,speed_pp_2.txt
pp,/usr/bin/rsync[0m,514440,276001.0,0.033505299,0.003804773,53.0,14.642698,128.945406,speed_pp_2.txt
pp,/usr/bin/dmesg[0m,88656,38986.0,0.009974447,0.000449581,43.0,8.476459,188.059548,speed_pp_2.txt
pp,/usr/bin/dmesg[0m,88656,38986.0,0.010004471,0.000591244,43.0,8.451021,143.000182,speed_pp_2.txt
pp,/usr/bin/scalar[0m,2199656,1193369.0,0.134705218,0.018475641,54.0,15.57293,113.541662,speed_pp_2.txt
