path,file_size,etype,has_interp,n_load,stripped,dynrel_cnt,text_sz,ro_sz,data_sz,text_ratio,ro_ratio,data_ratio,text_entropy,ro_entropy,data_entropy,zeros_ratio_total,zero_runs_16,zero_runs_32,ascii_ratio_rodata,e8_cnt,e9_cnt,ff_calljmp_cnt,eb_cnt,jcc32_cnt,branch_density_per_kb,riprel_estimate,nop_ratio_text,imm64_mov_cnt,align_pad_ratio,ro_ptr_like_cnt,rel32_intext_ratio,rel32_intext_cnt,rel32_disp_entropy8,x_load_cnt,ro_load_cnt,rw_load_cnt,bss_sz,avg_p_align_log2,max_p_align_log2,shnum,sh_exec_cnt,sh_align_avg_log2,dyn_needed_cnt,dynsym_cnt,pltrel_cnt,dynrel_text_cnt,dynrel_text_density_per_kb,ret_cnt,rel_branch_ratio,avg_rel32_abs,max_rel32_abs,rel32_target_unique_cnt,autocorr1_text,max_run00_text,max_run90_text,max_runany_text,stripped_size,code_start,code_end,code_span,ent_raw,ent_bcj,ent_kanzi,autoc1_raw,autoc1_bcj,autoc1_kanzi,entstd_raw,entstd_bcj,entstd_kanzi,diffent_raw,diffent_bcj,diffent_kanzi,lz4_raw,lz4_bcj,lz4_kanzi,lz4hc_raw,lz4hc_bcj,lz4hc_kanzi,kexp,ratio_bcj,ratio_kanzi,delta_eff,comp_gain_k_vs_b_lz4hc,sstrip_in,sstrip_out,sstrip_saved,bcj_filtered_len,kanzi_filtered_len,bcj_stub_size,kanzi_stub_size,bcj_final,bcj_ratio,kanzi_final,kanzi_ratio,bcj_elapsed_s,kanzi_elapsed_s,bcj_maxrss_kb,kanzi_maxrss_kb,winner
"/usr/bin/convert-dtsv0",67856,3,1,2,0,41,27948,0,1468,0.411872,0.000000,0.021634,5.870911,0.000000,1.574373,0.286890,58,2,0.000000,21,19,383,49,6,15.498497,0,0.002040,1,0.137863,0,0.200000,8,3.913968,1,0,1,204,16.000000,16.000000,29,0,0.000000,2,0,41,0,0.000000,112,0.198745,525299594.375000,2131165109,40,0.302742,51,1,130,65561,0,27948,27948,3.055041,3.056736,3.064904,0.519435,0.519388,0.522467,2.773903,2.774895,2.780293,3.661746,3.663112,3.667152,19271,19303,19351,17384,17405,17444,0.000839,-0.000555,-0.003229,-0.002674,-0.000595,67856,65561,2295,,,,,24855,37.9,25211,38.5,3.689,3.688,,,bcj
"/usr/bin/ipcs",133448,3,1,2,0,27,82684,0,2092,0.619597,0.000000,0.015677,6.288071,0.000000,1.410855,0.205554,131,2,0.000000,62,29,1704,284,37,22.230178,0,0.003870,1,0.083535,0,0.153846,14,4.605207,1,0,1,60,16.000000,16.000000,30,0,0.000000,2,0,117,0,0.000000,326,0.194707,598677627.373626,2074869760,91,0.237497,51,1,51,131089,0,82684,82684,4.525294,4.526568,4.535885,0.447444,0.447356,0.449257,2.798257,2.798921,2.795201,5.276175,5.277091,5.279129,51184,51234,51422,44739,44789,44911,0.001427,-0.000282,-0.002340,-0.002059,-0.000931,133448,131089,2359,,,,,47369,36.1,48057,36.7,6.033,6.033,,,bcj
"/usr/bin/arping",68232,3,1,2,0,14,19552,0,1248,0.286552,0.000000,0.018291,5.537450,0.000000,1.467352,0.318842,83,3,0.000000,17,3,350,19,0,19.378069,0,0.001227,0,0.201770,0,0.100000,2,3.784184,1,0,1,56,16.000000,16.000000,28,0,0.000000,3,0,71,0,0.000000,48,0.100257,943105174.650000,2080241991,20,0.352504,43,1,43,66115,0,19552,19552,2.128510,2.128947,2.128380,0.569354,0.569568,0.569340,2.387811,2.388265,2.387252,2.523539,2.523942,2.523559,12998,13005,13005,11666,11671,11671,0.000136,-0.000205,0.000061,0.000267,0.000000,68232,66115,2117,,,,,19218,29.1,19542,29.6,5.757,5.757,,,bcj
"/usr/bin/setleds",68184,3,1,2,0,26,9892,0,1008,0.145078,0.000000,0.014784,5.392994,0.000000,1.580374,0.340679,30,2,0.000000,9,4,122,9,2,13.974929,0,0.004852,0,0.220481,0,0.153846,2,2.565448,1,0,1,8,16.000000,16.000000,29,0,0.000000,2,0,19,0,0.000000,19,0.164384,225549575.846154,1768685568,13,0.377468,51,1,51,65914,0,9892,9892,1.164001,1.164914,1.163996,0.609740,0.610270,0.609709,1.827132,1.828086,1.827039,1.375870,1.376760,1.376052,6839,6843,6846,6219,6223,6224,0.000137,-0.000784,0.000004,0.000789,-0.000015,68184,65914,2270,,,,,14434,21.9,14757,22.4,8.474,8.474,,,bcj
"/usr/bin/luac5.1",199352,3,1,2,0,111,129840,0,1872,0.651310,0.000000,0.009390,6.360501,0.000000,2.140451,0.173845,57,4,0.000000,74,36,2552,352,11,20.994208,0,0.001255,1,0.050077,0,0.072727,8,4.917557,1,0,1,16,16.000000,16.000000,30,0,0.000000,3,0,44,0,0.000000,533,0.156364,588486242.963636,2137522251,110,0.203367,51,1,128,197003,0,129840,129840,4.765883,4.766537,4.772513,0.414649,0.414743,0.415915,2.819227,2.819099,2.822292,5.619021,5.619486,5.619877,90215,90245,90302,75524,75544,75661,0.001010,-0.000137,-0.001391,-0.001254,-0.000594,199352,197003,2349,,,,,76394,38.8,77028,39.1,11.950,11.950,,,bcj
"/usr/bin/grep",198960,3,1,2,0,170,189800,0,4796,0.953961,0.000000,0.024105,6.432589,0.000000,1.707045,0.177276,171,6,0.000000,224,161,4060,1000,10,23.981454,0,0.002371,2,0.058635,0,0.049351,19,6.061578,1,0,1,68332,16.000000,16.000000,28,0,0.000000,3,0,144,0,0.000000,503,0.255729,691154068.485714,2147483589,385,0.195024,43,1,43,196842,0,189800,189800,6.313410,6.315827,6.324643,0.221075,0.220664,0.222788,1.279088,1.277036,1.239964,7.341815,7.342804,7.339286,133474,133583,133924,113710,113824,114089,0.003089,-0.000383,-0.001779,-0.001396,-0.001346,198960,196842,2118,,,,,109577,55.7,110343,56.1,0.078,0.077,,,bcj
"/usr/bin/unix2dos",75952,3,1,2,0,12,43528,0,9228,0.573099,0.000000,0.121498,6.249854,0.000000,2.493839,0.198332,59,3,0.000000,46,35,1002,42,0,25.477670,0,0.002481,0,0.085485,0,0.074074,6,3.716121,1,0,1,44,16.000000,16.000000,28,0,0.000000,2,0,46,0,0.000000,68,0.109333,612255521.814815,1996488755,81,0.272658,51,1,51,73745,0,43528,43528,4.515105,4.516049,4.524675,0.446009,0.446118,0.448418,2.565614,2.565622,2.569964,5.326330,5.326895,5.329604,28058,28080,28111,24509,24524,24583,0.001478,-0.000209,-0.002120,-0.001911,-0.000800,75952,73745,2207,,,,,29152,39.5,29675,40.2,1.277,1.277,,,bcj
"/usr/bin/ln",133600,3,1,2,0,78,67224,0,2360,0.503174,0.000000,0.017665,6.193575,0.000000,1.538595,0.219728,101,3,0.000000,99,67,1138,254,8,19.863382,0,0.001859,1,0.100381,0,0.054217,9,5.556072,1,0,1,448,16.000000,16.000000,29,0,0.000000,2,0,80,0,0.000000,151,0.273308,640725877.168675,2131148789,166,0.256926,43,1,43,131314,0,67224,67224,3.778481,3.779804,3.791485,0.493094,0.493092,0.495972,2.859209,2.859799,2.867010,4.411909,4.412768,4.417641,45648,45687,45760,39785,39811,39935,0.001660,-0.000350,-0.003442,-0.003091,-0.000944,133600,131314,2286,,,,,44102,33.6,44625,34.0,10.706,10.667,,,bcj
"/usr/bin/ul",67912,3,1,2,0,20,14404,0,1240,0.212098,0.000000,0.018259,5.441270,0.000000,1.393409,0.341572,62,3,0.000000,16,3,245,36,0,18.768120,0,0.001250,0,0.220425,0,0.315789,6,3.108376,1,0,1,8,16.000000,16.000000,30,0,0.000000,3,0,46,0,0.000000,32,0.183333,582524323.052632,1744830464,19,0.340392,51,1,51,65547,0,14404,14404,1.618015,1.618851,1.617948,0.565125,0.565115,0.565106,2.088549,2.089799,2.087670,1.929255,1.929973,1.929348,9728,9741,9735,8799,8809,8804,0.000137,-0.000517,0.000041,0.000558,0.000076,67912,65547,2365,,,,,16779,25.6,17096,26.1,6.978,6.978,,,bcj
"/usr/bin/vdir",199576,3,1,2,0,236,151384,0,5008,0.758528,0.000000,0.025093,6.408985,0.000000,1.769748,0.194862,139,4,0.000000,169,109,2616,624,18,19.575754,0,0.002457,0,0.080121,0,0.061151,17,6.101757,1,0,1,4872,16.000000,16.000000,29,0,0.000000,4,0,115,0,0.000000,443,0.260181,683724029.446043,2141978617,278,0.237970,242,1,242,197291,0,151384,151384,5.364165,5.365816,5.375581,0.381169,0.381122,0.383392,2.532399,2.531751,2.527141,6.150915,6.151893,6.151699,101612,101704,101898,87585,87647,87895,0.002372,-0.000308,-0.002128,-0.001820,-0.001257,199576,197291,2285,,,,,87319,44.3,88035,44.6,4.821,4.822,,,bcj
