path,file_size,etype,has_interp,n_load,stripped,dynrel_cnt,text_sz,ro_sz,data_sz,text_ratio,ro_ratio,data_ratio,text_entropy,ro_entropy,data_entropy,zeros_ratio_total,zero_runs_16,zero_runs_32,ascii_ratio_rodata,e8_cnt,e9_cnt,ff_calljmp_cnt,eb_cnt,jcc32_cnt,branch_density_per_kb,riprel_estimate,nop_ratio_text,imm64_mov_cnt,align_pad_ratio,ro_ptr_like_cnt,rel32_intext_ratio,rel32_intext_cnt,rel32_disp_entropy8,x_load_cnt,ro_load_cnt,rw_load_cnt,bss_sz,avg_p_align_log2,max_p_align_log2,shnum,sh_exec_cnt,sh_align_avg_log2,dyn_needed_cnt,dynsym_cnt,pltrel_cnt,dynrel_text_cnt,dynrel_text_density_per_kb,ret_cnt,rel_branch_ratio,avg_rel32_abs,max_rel32_abs,rel32_target_unique_cnt,autocorr1_text,max_run00_text,max_run90_text,max_runany_text,stripped_size,code_start,code_end,code_span,ent_raw,ent_bcj,ent_kanzi,autoc1_raw,autoc1_bcj,autoc1_kanzi,entstd_raw,entstd_bcj,entstd_kanzi,diffent_raw,diffent_bcj,diffent_kanzi,lz4_raw,lz4_bcj,lz4_kanzi,lz4hc_raw,lz4hc_bcj,lz4hc_kanzi,kexp,ratio_bcj,ratio_kanzi,delta_eff,comp_gain_k_vs_b_lz4hc,sstrip_in,sstrip_out,sstrip_saved,bcj_filtered_len,kanzi_filtered_len,bcj_stub_size,kanzi_stub_size,bcj_final,bcj_ratio,kanzi_final,kanzi_ratio,bcj_elapsed_s,kanzi_elapsed_s,bcj_maxrss_kb,kanzi_maxrss_kb,winner
"/usr/sbin/partclone.apfs",85152,3,1,4,0,50,45385,27372,2496,0.532988,0.321449,0.029312,6.069407,5.080096,1.685784,0.223195,106,1,0.543219,1090,437,240,95,418,39.867974,408,0.002578,18,0.017010,398,0.889325,1358,1.692333,1,2,1,3704,12.000000,12.000000,31,0,0.000000,4,0,98,0,0.000000,246,0.894737,106018852.592010,2131070284,516,0.341559,9,1,9,82733,12288,57673,45385,5.605799,5.488393,5.697259,0.496771,0.423568,0.535921,1.749403,1.693615,1.722786,6.306568,6.288078,6.318766,50121,47146,47073,43320,40366,40319,0.001934,0.020944,-0.016315,-0.037259,0.000568,85152,82733,2419,,,,,43446,52.5,43083,52.1,2.178,1.010,,,kanziexe
"/usr/sbin/gtkdialog",766424,3,1,4,0,110,183321,128568,4816,0.239190,0.167750,0.006284,5.729931,5.316459,2.279856,0.230473,487,9,0.405575,6316,1428,721,868,1379,47.284054,3030,0.003949,1,0.033848,2029,0.816374,6322,2.135324,1,2,1,6325384,12.000000,12.000000,38,0,0.000000,8,0,371,0,0.000000,1543,0.932692,127787593.637138,2147120312,2547,0.274754,9,2,9,323611,32768,216089,183321,5.791422,5.709682,5.914886,0.380427,0.316628,0.426012,1.197610,1.146865,1.211646,6.734624,6.707860,6.756621,151884,134301,134489,125506,108845,109507,0.003600,0.014114,-0.021319,-0.035432,-0.002046,766424,323611,442813,,,,,83178,25.7,83344,25.8,2.574,2.225,,,bcj
"/usr/sbin/jfs_fsck",428984,3,1,4,0,18,194717,40808,185772,0.453903,0.095127,0.433051,6.235151,5.584101,1.626456,0.179582,78,1,0.394163,2839,1488,530,491,2111,25.542546,2671,0.003682,87,0.026248,318,0.877282,3796,1.960993,1,2,1,1158220,12.000000,12.000000,28,0,0.000000,2,0,69,0,0.000000,1100,0.928945,126623457.166397,2147483647,1695,0.306933,9,2,9,426881,8192,202909,194717,4.663730,4.619259,4.789458,0.535709,0.481858,0.579390,2.212565,2.187554,2.270035,5.257330,5.274803,5.332217,183999,176275,175712,153386,146923,146865,0.001160,0.009536,-0.026959,-0.036494,0.000136,428984,426881,2103,,,,,126207,29.6,125688,29.4,12.403,9.345,,,kanziexe
"/usr/sbin/vdpa",119464,3,1,4,0,146,54505,35896,17456,0.456246,0.300475,0.146119,6.141545,4.976945,0.510384,0.243615,135,1,0.345972,1182,441,307,228,328,36.259426,521,0.003174,27,0.034052,474,0.922982,1498,1.302711,1,2,1,19632,12.000000,12.000000,30,0,0.000000,3,0,121,0,0.000000,512,0.876508,88550652.858903,2133950399,511,0.352445,9,1,9,117027,16384,70889,54505,5.018047,4.914456,5.116870,0.538767,0.460393,0.566910,2.246429,2.194644,2.264205,5.745198,5.744337,5.761446,58154,54956,54980,50257,47139,47176,0.001042,0.020644,-0.019694,-0.040337,-0.000316,119464,117027,2437,,,,,47261,40.4,47188,40.3,2.525,3.717,,,kanziexe
"/usr/sbin/ldconfig",982880,3,0,4,0,0,733949,212317,25896,0.746733,0.216015,0.026347,6.433613,5.333562,2.286181,0.180931,120,39,0.320167,8006,5888,2491,2746,10975,22.860226,3642,0.003096,128,0.030717,3396,0.810494,11261,2.495861,1,2,1,24000,12.000000,12.000000,37,0,0.000000,0,1,36,0,0.000000,7272,0.917259,182700117.674464,2147483646,4096,0.303982,9,2,9,980075,4096,738045,733949,6.264806,6.259807,6.457750,0.384090,0.352780,0.407547,1.218119,1.212287,1.245695,7.109385,7.139958,7.220827,613814,597242,589227,510699,497167,493658,0.002554,0.000798,-0.030798,-0.031596,0.003580,982880,980075,2805,,,,,382235,39.0,381642,38.9,4.958,4.364,,,kanziexe
"/usr/sbin/arpd",106984,3,1,4,0,96,52109,31588,16340,0.487073,0.295259,0.152733,6.140548,4.939989,0.433651,0.240809,124,1,0.333671,1001,420,315,199,331,34.114337,486,0.003243,27,0.036750,440,0.923293,1312,1.149091,1,2,1,20204,12.000000,12.000000,30,0,0.000000,4,0,114,0,0.000000,475,0.860989,86440316.971147,2131752628,453,0.355394,9,1,9,104643,12288,64397,52109,5.146773,5.049133,5.225111,0.529264,0.447439,0.555462,2.186117,2.136676,2.195181,5.902766,5.897493,5.931055,54627,51730,51709,47172,44404,44396,0.001089,0.018971,-0.015221,-0.034192,0.000076,106984,104643,2341,,,,,45560,43.5,45344,43.3,1.832,1.779,,,kanziexe
"/usr/sbin/partclone.reiser4",361040,3,1,4,0,694,209269,122272,16432,0.579628,0.338666,0.045513,6.171562,5.427730,2.602105,0.206635,127,1,0.425396,4042,1303,1368,717,1530,32.848210,1474,0.005189,87,0.033063,780,0.882133,4715,2.078852,1,2,1,2688,12.000000,12.000000,31,0,0.000000,4,0,115,0,0.000000,2052,0.847321,122305409.246960,2130342580,1860,0.309252,9,2,9,358619,28672,237941,209269,5.961148,5.921770,6.094574,0.417883,0.370565,0.455206,1.389333,1.367894,1.404660,6.793843,6.812822,6.853551,220308,210894,210713,181451,173175,173021,0.001570,0.006606,-0.022383,-0.028988,0.000429,361040,358619,2421,,,,,142865,39.8,142534,39.7,1.866,1.774,,,kanziexe
"/usr/sbin/fdisk",162152,3,1,4,0,185,86297,58040,7348,0.532198,0.357936,0.045316,6.107302,4.899531,1.956538,0.245266,329,1,0.395245,2272,893,594,342,820,44.604285,845,0.003256,13,0.028448,1053,0.927962,2937,0.969217,1,2,1,1100,12.000000,12.000000,30,0,0.000000,5,0,319,0,0.000000,684,0.879293,75403098.378831,2130675021,991,0.355264,9,2,9,159809,28672,114969,86297,5.627126,5.495905,5.716279,0.497585,0.400491,0.523722,1.775337,1.715069,1.776216,6.417510,6.423192,6.464882,92874,86978,86688,78168,72641,72472,0.001083,0.023319,-0.015843,-0.039163,0.001058,162152,159809,2343,,,,,66418,41.6,65948,41.3,1.267,1.365,,,kanziexe
"/usr/sbin/cifs.upcall",39440,3,1,4,0,27,15953,15364,2040,0.404488,0.389554,0.051724,5.889972,4.285297,1.827786,0.330747,120,1,0.391825,431,254,131,44,142,52.377860,249,0.002006,0,0.014417,398,0.918248,629,1.063289,1,2,1,112,12.000000,12.000000,30,0,0.000000,6,0,111,0,0.000000,64,0.869261,93953334.842336,2134277355,247,0.406699,9,1,9,37092,12288,28241,15953,4.926894,4.745923,4.985650,0.569453,0.419792,0.613377,1.872953,1.766948,1.874643,5.696535,5.697984,5.711775,20633,19577,19533,18312,16950,16904,0.001213,0.036731,-0.011925,-0.048657,0.001240,39440,37092,2348,,,,,24962,67.3,24709,66.6,0.813,0.806,,,kanziexe
"/usr/sbin/rtcwake",47424,3,1,4,0,76,23241,16520,2436,0.490068,0.348347,0.051366,6.094484,4.512394,2.017061,0.281759,88,3,0.326695,508,211,144,97,227,38.023837,205,0.003786,6,0.033475,317,0.892907,642,1.101694,1,2,1,124,12.000000,12.000000,30,0,0.000000,1,0,77,0,0.000000,208,0.878686,112953235.211405,2097151887,257,0.380722,9,1,9,45073,8192,31433,23241,5.363432,5.233053,5.456550,0.534484,0.441565,0.573879,1.658727,1.597816,1.667556,6.136154,6.127988,6.159963,26389,25325,25126,23674,22342,22243,0.001886,0.024309,-0.017362,-0.041670,0.002196,47424,45073,2351,,,,,29270,64.9,28978,64.3,0.659,0.763,,,kanziexe
