path,file_size,etype,has_interp,n_load,stripped,dynrel_cnt,text_sz,ro_sz,data_sz,text_ratio,ro_ratio,data_ratio,text_entropy,ro_entropy,data_entropy,zeros_ratio_total,zero_runs_16,zero_runs_32,ascii_ratio_rodata,e8_cnt,e9_cnt,ff_calljmp_cnt,eb_cnt,jcc32_cnt,branch_density_per_kb,riprel_estimate,nop_ratio_text,imm64_mov_cnt,align_pad_ratio,ro_ptr_like_cnt,rel32_intext_ratio,rel32_intext_cnt,rel32_disp_entropy8,x_load_cnt,ro_load_cnt,rw_load_cnt,bss_sz,avg_p_align_log2,max_p_align_log2,shnum,sh_exec_cnt,sh_align_avg_log2,dyn_needed_cnt,dynsym_cnt,pltrel_cnt,dynrel_text_cnt,dynrel_text_density_per_kb,ret_cnt,rel_branch_ratio,avg_rel32_abs,max_rel32_abs,rel32_target_unique_cnt,autocorr1_text,max_run00_text,max_run90_text,max_runany_text,stripped_size,code_start,code_end,code_span,ent_raw,ent_bcj,ent_kanzi,autoc1_raw,autoc1_bcj,autoc1_kanzi,entstd_raw,entstd_bcj,entstd_kanzi,diffent_raw,diffent_bcj,diffent_kanzi,lz4_raw,lz4_bcj,lz4_kanzi,lz4hc_raw,lz4hc_bcj,lz4hc_kanzi,kexp,ratio_bcj,ratio_kanzi,delta_eff,comp_gain_k_vs_b_lz4hc,sstrip_in,sstrip_out,sstrip_saved,bcj_filtered_len,kanzi_filtered_len,bcj_stub_size,kanzi_stub_size,bcj_final,bcj_ratio,kanzi_final,kanzi_ratio,bcj_elapsed_s,kanzi_elapsed_s,bcj_maxrss_kb,kanzi_maxrss_kb,winner
"/usr/sbin/runuser",72000,3,1,4,0,26,40249,24528,2212,0.559014,0.340667,0.030722,6.054547,4.759510,1.822248,0.265912,153,3,0.380912,1057,410,249,150,394,43.657830,543,0.002683,8,0.029342,529,0.881391,1293,1.441725,1,2,1,132,12.000000,12.000000,30,0,0.000000,3,0,139,0,0.000000,310,0.889823,128264616.916155,2097151999,531,0.362925,9,1,9,69649,12288,52537,40249,5.633777,5.481130,5.714324,0.495381,0.382462,0.530138,1.532006,1.462929,1.541030,6.436751,6.427578,6.472118,44158,41318,41020,38283,35478,35323,0.002340,0.027095,-0.014297,-0.041392,0.002225,72000,69649,2351,,,,,56390,81.0,55342,79.5,0.007,0.007,,,kanziexe
"/usr/sbin/mkfs.jfs",60008,3,1,4,0,13,26813,24144,1116,0.446824,0.402346,0.018598,6.003435,5.258958,1.795700,0.218439,73,1,0.568340,440,358,121,59,206,35.097005,360,0.001939,23,0.031365,272,0.921053,735,1.306343,1,2,1,3268,12.000000,12.000000,28,0,0.000000,2,0,65,0,0.000000,157,0.897804,63606352.308271,2092433096,237,0.336959,9,1,9,57905,8192,35005,26813,5.577655,5.474947,5.671911,0.538878,0.483192,0.581141,1.533730,1.487151,1.544984,6.281515,6.274545,6.300846,32734,31338,31228,29185,27575,27488,0.001088,0.018414,-0.016899,-0.035313,0.001502,60008,57905,2103,,,,,43954,75.9,43390,74.9,0.005,0.005,,,kanziexe
"/usr/sbin/fixparts",76184,3,1,4,0,42,40669,24491,2116,0.533826,0.321472,0.027775,6.152832,5.283745,1.276376,0.217772,80,1,0.400923,953,340,245,191,235,38.725122,297,0.003762,10,0.032556,319,0.846094,1094,1.800307,1,2,1,908,12.000000,12.000000,31,0,0.000000,3,0,69,0,0.000000,347,0.875255,164325987.750967,2127136040,518,0.343211,9,1,9,73761,12288,52957,40669,5.658809,5.554732,5.742341,0.496633,0.415012,0.527742,1.740324,1.692086,1.767474,6.420543,6.414393,6.450240,44164,41725,41706,37861,35723,35757,0.002413,0.018392,-0.014761,-0.033153,-0.000461,76184,73761,2423,,,,,56772,77.0,56128,76.1,0.006,0.008,,,kanziexe
"/usr/sbin/atopacctd",26920,3,1,4,0,10,8225,8204,1152,0.305535,0.304755,0.042793,5.816751,4.013144,2.004484,0.368860,71,1,0.323379,249,98,79,37,62,53.036353,92,0.002310,0,0.025167,235,0.939481,326,0.759781,1,2,1,368,12.000000,12.000000,29,0,0.000000,1,0,62,0,0.000000,47,0.849524,81726454.037464,2058813441,116,0.425554,9,1,9,24650,8192,16417,8225,3.953942,3.786641,4.001424,0.610239,0.457597,0.653302,2.593480,2.496962,2.593807,4.613568,4.592353,4.625316,11531,10992,10974,10453,9753,9738,0.000892,0.042312,-0.012009,-0.054321,0.000609,26920,24650,2270,,,,,18137,73.6,17824,72.3,0.004,0.005,,,kanziexe
"/usr/sbin/sampasswd",89016,3,1,4,0,53,46509,30648,1392,0.522479,0.344298,0.015638,6.276093,5.500297,2.152411,0.161372,55,1,0.614689,1083,399,169,181,484,36.350470,533,0.002752,2,0.029199,225,0.908907,1347,1.008711,1,2,1,480,12.000000,12.000000,30,0,0.000000,1,0,44,0,0.000000,313,0.927029,108380661.627530,2125934583,433,0.312610,9,1,9,86747,8192,54701,46509,5.936890,5.787136,6.007950,0.469312,0.372290,0.506021,1.663971,1.612336,1.648815,6.649083,6.634093,6.649120,54621,51699,51611,47142,44446,44321,0.001153,0.025224,-0.011969,-0.037193,0.001441,89016,86747,2269,,,,,68534,79.0,67516,77.8,0.007,0.006,,,kanziexe
"/usr/sbin/swapoff",22840,3,1,4,0,17,5257,8328,1248,0.230166,0.364623,0.054641,5.709485,4.077789,1.691758,0.391461,64,1,0.327329,167,83,76,15,30,63.500856,87,0.002473,0,0.032338,219,0.960000,240,0.804590,1,2,1,160,12.000000,12.000000,30,0,0.000000,3,0,56,0,0.000000,44,0.795148,43952314.144000,1610248884,100,0.443863,9,1,9,20490,8192,13449,5257,3.790082,3.654363,3.855160,0.668894,0.542757,0.707412,1.892724,1.823389,1.902826,4.409953,4.413584,4.431015,8989,8656,8632,8091,7606,7597,0.000683,0.035809,-0.017171,-0.052980,0.000439,22840,20490,2350,,,,,15117,73.8,14884,72.6,0.005,0.003,,,kanziexe
"/usr/sbin/debugfs",239440,3,1,4,0,990,121841,93652,16440,0.508858,0.391129,0.068660,6.226407,4.932863,2.150678,0.246885,263,1,0.400942,2671,1308,657,422,1227,38.962779,1525,0.002421,11,0.028644,935,0.898216,3574,1.388769,1,2,1,2680,12.000000,12.000000,30,0,0.000000,7,0,249,0,0.000000,814,0.895465,109112254.485800,2145447997,1273,0.329327,9,1,9,237091,45056,166897,121841,5.736820,5.641962,5.842022,0.463691,0.366092,0.476379,1.643009,1.597466,1.673833,6.524825,6.523279,6.577504,141762,134253,134075,118402,111479,111428,0.001561,0.016535,-0.018338,-0.034873,0.000215,239440,237091,2349,,,,,168864,71.2,168002,70.9,0.013,0.015,,,kanziexe
"/usr/sbin/nft",26776,3,1,4,0,73,4341,9032,1792,0.162123,0.337317,0.066926,5.863258,4.038926,1.786600,0.410828,49,1,0.357064,108,75,52,5,23,55.434232,95,0.001843,1,0.019120,178,0.961749,176,0.621667,1,2,1,5104,12.000000,12.000000,29,0,0.000000,3,0,41,0,0.000000,24,0.802281,60593779.754098,2130706434,64,0.404543,9,1,9,24586,8192,12533,4341,3.199033,3.101575,3.234024,0.673171,0.578304,0.702305,2.170931,2.112879,2.179616,3.782029,3.783115,3.799968,9307,9044,9031,8424,8074,8055,0.000651,0.030465,-0.010938,-0.041403,0.000773,26776,24586,2190,,,,,15612,63.5,15362,62.5,0.005,0.007,,,kanziexe
"/usr/sbin/pwhistory_helper",18680,3,1,4,0,9,4641,5416,928,0.248448,0.289936,0.049679,5.886733,3.671191,1.707529,0.389579,48,1,0.272895,124,71,49,10,36,53.836673,54,0.001724,0,0.020901,165,0.984615,192,0.264395,1,2,1,32,12.000000,12.000000,29,0,0.000000,2,0,40,0,0.000000,29,0.831034,8275773.574359,907382088,72,0.437422,9,1,9,16394,4096,8737,4641,3.583212,3.435891,3.624169,0.656950,0.510682,0.698797,1.990943,1.940495,2.000377,4.194533,4.190633,4.198226,6947,6683,6652,6346,5977,5929,0.000732,0.041114,-0.011430,-0.052545,0.002928,18680,16394,2286,,,,,12749,77.8,12475,76.1,0.003,0.004,,,kanziexe
"/usr/sbin/mount.fuse3",18664,3,1,4,0,9,4141,4792,848,0.221871,0.256751,0.045435,5.895940,3.871576,1.638466,0.376021,36,1,0.338481,110,51,39,8,48,49.456653,73,0.003381,0,0.025839,129,0.937888,151,0.853226,1,2,1,40,12.000000,12.000000,29,0,0.000000,2,0,28,0,0.000000,27,0.847656,67563945.708075,2097151997,57,0.409066,9,1,9,16394,4096,8237,4141,3.327494,3.208053,3.376737,0.654425,0.526873,0.705574,2.388749,2.302903,2.386475,3.894917,3.895784,3.901900,6462,6213,6172,5901,5576,5530,0.000915,0.035895,-0.014799,-0.050694,0.002806,18664,16394,2270,,,,,12136,74.0,11876,72.4,0.004,0.005,,,kanziexe
